,song_id,number
1669,SOGCOGQ12AB0184865,1669
1670,SOGCRXA12A6310D996,1670
1671,SOGCSUM12AB01887FD,1671
1672,SOGCVAG12A8C134BA7,1672
1673,SOGCXSH12A8C1435E5,1673
1674,SOGDFLB12A6D4F7817,1674
1675,SOGDKEK12AF72A193B,1675
1676,SOGDOGX12A6D4FD03B,1676
1677,SOGDTIN12AB01856E8,1677
1678,SOGDTLM12AC46857F7,1678
1679,SOGDXBE12A58A7E00D,1679
1680,SOGEDPI12A58A79FC1,1680
1681,SOGEFNJ12A6310D9AA,1681
1682,SOGEFUE12AB0185C29,1682
1683,SOGEGVQ12AF729EC37,1683
1684,SOGEKHF12A8C139CB3,1684
1685,SOGENGP12A8C13B9E7,1685
1686,SOGENVZ12A8C13C7DE,1686
1687,SOGEPVG12A8C1338E7,1687
1688,SOGETJG12A8C1443AE,1688
1689,SOGEUSG12A8C13FBA8,1689
1690,SOGEWWB12A8C135E5C,1690
1691,SOGEXHH12AF72A0090,1691
1692,SOGEZGA12A6D4F74F6,1692
1693,SOGEZTK12A6D4F6FED,1693
1694,SOGFCJY12AB018A5ED,1694
1695,SOGFDFS12AC9074E23,1695
1696,SOGFELE12AB017E360,1696
1697,SOGFHAD12A6D4FBF5D,1697
1698,SOGFHHE12A67ADF7E8,1698
1699,SOGFJDI12A67ADBB54,1699
1700,SOGFJDR12A8C142F8B,1700
1701,SOGFLUO12A6701ED16,1701
1702,SOGFOGC12AB0182187,1702
1703,SOGFUFC12A8C13F1E5,1703
1704,SOGFWUD12A6D4F6A71,1704
1705,SOGFYDK12A6D4F58DE,1705
1706,SOGGBZK12A67ADC880,1706
1707,SOGGCJJ12A67AE01F6,1707
1708,SOGGKBP12AB0186FA4,1708
1709,SOGGMEB12A8C135437,1709
1710,SOGGMTF12A8C13E645,1710
1711,SOGGRFA12A58A791E6,1711
1712,SOGGWMA12AB0185273,1712
1713,SOGHCFV12AB01852EF,1713
1714,SOGHCPC12A58A79F3B,1714
1715,SOGHGEO12A58A7C6F1,1715
1716,SOGHIOZ12AB018BBDE,1716
1717,SOGHNAO12A8AE46631,1717
1718,SOGHOFP12A8C142D78,1718
1719,SOGHPUG12A6D4F9B67,1719
1720,SOGHRSV12A8C135C5F,1720
1721,SOGIGRU12A6D4F911D,1721
1722,SOGIKAF12AB0184558,1722
1723,SOGILVX12A67021377,1723
1724,SOGIMXX12A8C144DE6,1724
1725,SOGIOWQ12A67020686,1725
1726,SOGIVRA12AB0184415,1726
1727,SOGIVSP12AF729A146,1727
1728,SOGIWHU12A8C134C3A,1728
1729,SOGIYIA12A8AE4716A,1729
1730,SOGJAPC12A8AE47DE2,1730
1731,SOGJDPZ12A58A76DCC,1731
1732,SOGJGCE12A6D4F9B6E,1732
1733,SOGJMJH12A6702154D,1733
1734,SOGJNNR12AB0184A2F,1734
1735,SOGJQBU12A6D4FA8EC,1735
1736,SOGJQIK12A8C14196A,1736
1737,SOGJRIA12A58A7BBE2,1737
1738,SOGJUGH12A6D4F7AFF,1738
1739,SOGJYGQ12A8AE48046,1739
1740,SOGJYRP12AB017D82C,1740
1741,SOGKGBK12A8C135972,1741
1742,SOGKOXZ12A6D4F6017,1742
1743,SOGKQAX12A8C13267C,1743
1744,SOGKRLN12A58A7F7D1,1744
1745,SOGKTQR12A58A756C4,1745
1746,SOGKVDY12A8C1427ED,1746
1747,SOGKWDL12A6D4F78E5,1747
1748,SOGKXUM12A6D4FAC01,1748
1749,SOGKZXS12AB017FB69,1749
1750,SOGLCXR12AB0182738,1750
1751,SOGLEZM12A67AE2423,1751
1752,SOGLHAH12A8C1406BF,1752
1753,SOGLKUJ12A8AE46B92,1753
1754,SOGLMHC12A6702147C,1754
1755,SOGLNEN12AB0181B01,1755
1756,SOGLPRP12AB01824D9,1756
1757,SOGLPST12A58A77AAB,1757
1758,SOGLRKW12AB0185DBF,1758
1759,SOGLRMU12A67AE0DFF,1759
1760,SOGLSQF12A6D4F9496,1760
1761,SOGLTUL12AB018BED4,1761
1762,SOGLVAW12AF72A335F,1762
1763,SOGLVBF12A8C1330AC,1763
1764,SOGLVSM12A6D4F8416,1764
1765,SOGLXOW12A6D4FAC4F,1765
1766,SOGMDRK12A6D4F980B,1766
1767,SOGMEOL12A8C13FBEC,1767
1768,SOGMGKY12A8C139013,1768
1769,SOGMIUF12A6310F9D3,1769
1770,SOGMMOS12A8C1357DE,1770
1771,SOGMMZJ12A8C13F8F4,1771
1772,SOGMXZK12A67AE0E47,1772
1773,SOGNDHJ12AC3DF963F,1773
1774,SOGNGYD12AB018AB1A,1774
1775,SOGNJUS12AB01851E1,1775
1776,SOGNJVV12A58A7BDE4,1776
1777,SOGNKQI12A6D4F65BB,1777
1778,SOGNMXD12AB0188B9F,1778
1779,SOGNNSK12A6701F55B,1779
1780,SOGNNYL12A6D4F910B,1780
1781,SOGNPMF12A6D4F96DD,1781
1782,SOGNSTV12A8C134249,1782
1783,SOGNUOZ12A81C222B1,1783
1784,SOGNUTY12A81C1FEFD,1784
1785,SOGNWBJ12A6702045A,1785
1786,SOGOAXW12A58A7C156,1786
1787,SOGOHNU12AB018456C,1787
1788,SOGOLWG12A6D4F6F48,1788
1789,SOGOMEF12A6701C38F,1789
1790,SOGOOAB12AF72A071D,1790
1791,SOGOOMV12A6D4F6BEB,1791
1792,SOGOPVD12A8C13F88F,1792
1793,SOGOQSN12A58A7D9E0,1793
1794,SOGOSWQ12AB0182FA5,1794
1795,SOGOUXY12A8C1373F8,1795
1796,SOGOVVY12AB0185306,1796
1797,SOGOZLT12A6D4FB302,1797
1798,SOGPBDO12A6D4F7F85,1798
1799,SOGPDGL12A8C13B001,1799
1800,SOGPDWB12A8C133F24,1800
1801,SOGPJRT12A58A7B6E3,1801
1802,SOGPMIH12A8C13C3CD,1802
1803,SOGPNEV12AB01810C0,1803
1804,SOGPNVV12AF72A8862,1804
1805,SOGPZUQ12A58A7B810,1805
1806,SOGQIUE12A6D4F85A9,1806
1807,SOGQJKF12A8C13729E,1807
1808,SOGQJQX12A6D4F7E5B,1808
1809,SOGQSNV12A8C139B54,1809
1810,SOGQSOB12A8C13BBBB,1810
1811,SOGQTPB12A8C141440,1811
1812,SOGQTVA12A8C13EE73,1812
1813,SOGQWTX12AB017FD78,1813
1814,SOGRBBP12A6D4F7FFB,1814
1815,SOGRGJO12A6D4F700E,1815
1816,SOGRHHC12A8C13B54A,1816
1817,SOGROWN12A6701C2EB,1817
1818,SOGRRWO12AB018717E,1818
1819,SOGRSUM12A8C13480A,1819
1820,SOGRTMX12A6D4F67F8,1820
1821,SOGRXRY12A8C13E7CE,1821
1822,SOGRYAZ12A8C13AF3C,1822
1823,SOGRYND12A8C13B541,1823
1824,SOGSCKH12AB0189D92,1824
1825,SOGSCOA12A8C141218,1825
1826,SOGSEXI12A8C13CB6E,1826
1827,SOGSKNQ12A6D4FA43D,1827
1828,SOGSKOF12A6D4F8B49,1828
1829,SOGSMHK12A6D4F7504,1829
1830,SOGSMXC12AB0184A7A,1830
1831,SOGSNFB12A6D4F733E,1831
1832,SOGSOTK12A6D4FA596,1832
1833,SOGSPTJ12AB018D4E6,1833
1834,SOGSQPV12A58A78575,1834
1835,SOGSSKY12A8C13900E,1835
1836,SOGSSUW12A8C13D2E3,1836
1837,SOGSTRU12A8AE4625A,1837
1838,SOGSVCR12AB0186F02,1838
1839,SOGTGJR12A6310E08D,1839
1840,SOGTIOD12AF72A45A3,1840
1841,SOGTIXO12AB01817DF,1841
1842,SOGTMRB12A6D4F6B41,1842
1843,SOGTOFX12A8AE476D0,1843
1844,SOGTPXF12AB018DD6F,1844
1845,SOGTQKE12A6D4F9BDA,1845
1846,SOGTQKI12A67ADC81F,1846
1847,SOGTQNI12AB0184A5C,1847
1848,SOGTXBN12A6D4FA27B,1848
1849,SOGTYPE12A8AE45145,1849
1850,SOGTZAZ12A8C13E936,1850
1851,SOGTZGZ12A6310E48F,1851
1852,SOGUAMJ12A58A7F63B,1852
1853,SOGUBGT12A8C13EAAF,1853
1854,SOGUFSP12A6702049A,1854
1855,SOGUKDL12A6D4FAAB9,1855
1856,SOGUTHR12A6701FFB7,1856
1857,SOGUTNY12A6D4FE1D2,1857
1858,SOGUVCE12A58A7535B,1858
1859,SOGUVDA12A67AD712A,1859
1860,SOGUVMD12AB0183C82,1860
1861,SOGUWIK12A6D4F48F4,1861
1862,SOGUYQM12AB01863F5,1862
1863,SOGUYSH12A58A790D1,1863
1864,SOGUZCJ12A8C141408,1864
1865,SOGVBGN12A6D4FB4E8,1865
1866,SOGVBXP12A8AE4532B,1866
1867,SOGVKRE12AB018296E,1867
1868,SOGVNNL12A67AE0CFB,1868
1869,SOGVRET12A6D4F6BF6,1869
1870,SOGVTNB12A8C1396DD,1870
1871,SOGVXGZ12A8C1333E3,1871
1872,SOGVXQK12A8C138343,1872
1873,SOGVZDQ12A8C1341B8,1873
1874,SOGWEAE12A6D4FAFDC,1874
1875,SOGWGCA12A8C1348E1,1875
1876,SOGWGHR12A6D4FA228,1876
1877,SOGWIAD12AF72A7F7B,1877
1878,SOGWIGV12A6D4F8615,1878
1879,SOGWMXE12AF72AC9A0,1879
1880,SOGWNYU12AAF3B3CE8,1880
1881,SOGWQPS12A6310ECF4,1881
1882,SOGWZFC12A58A778BF,1882
1883,SOGXETP12A8AE45AA1,1883
1884,SOGXKWZ12A8C13CED3,1884
1885,SOGXOUN12A8C135EEF,1885
1886,SOGXRQK12AF729C740,1886
1887,SOGXSMS12AB018AC3A,1887
1888,SOGXWCS12A6D4F725D,1888
1889,SOGXYEH12A8C1384FB,1889
1890,SOGXYWB12A8C132B72,1890
1891,SOGYAKP12A8C135472,1891
1892,SOGYEUE12A6D4FAC01,1892
1893,SOGYHGQ12A6D4FB185,1893
1894,SOGYLKC12A6D4FA7E0,1894
1895,SOGYLQB12A6D4F89E2,1895
1896,SOGYNUI12A6D4F8F02,1896
1897,SOGYNXI12A8C138427,1897
1898,SOGYSDR12A8AE488B9,1898
1899,SOGYTKY12A6D4F8D5B,1899
1900,SOGYVLE12AB0189161,1900
1901,SOGYZUS12A8AE47E6F,1901
1902,SOGZDSD12A8C1361AC,1902
1903,SOGZIYP12A6D4F6481,1903
1904,SOGZMBF12A8C13AA23,1904
1905,SOGZQNZ12A6D4FA775,1905
1906,SOGZRAF12A58A7DC58,1906
1907,SOGZTJI12A6701E100,1907
1908,SOGZYVB12A8C134837,1908
1909,SOHAALE12AB018EB74,1909
1910,SOHAEEO12AB0185C65,1910
1911,SOHAIXS12A8C1432FF,1911
1912,SOHAKAH12A8C134858,1912
1913,SOHANBK12A8C13F96C,1913
1914,SOHATSR12A6702045F,1914
1915,SOHAUNL12AB0181429,1915
1916,SOHAVKZ12AF72A05C3,1916
1917,SOHBILO12A58A7825D,1917
1918,SOHBOGO12A8C13B8F8,1918
1919,SOHBPFH12A8C137439,1919
1920,SOHBPXJ12AB0181417,1920
1921,SOHBQCG12A8C1442A1,1921
1922,SOHBYIE12AB017D36A,1922
1923,SOHBYQD12AB0189774,1923
1924,SOHBYZL12A8C13A910,1924
1925,SOHCAKI12A6D4FB16B,1925
1926,SOHCCWX12AB0184CF8,1926
1927,SOHCDNP12A67AE113A,1927
1928,SOHCHQC12A6701EB3F,1928
1929,SOHCJAW12A6D4F7A6E,1929
1930,SOHCKGT12AB018926B,1930
1931,SOHCKMK12A5891E8A2,1931
1932,SOHCKTX12A8C13E38B,1932
1933,SOHCLUU12A8C13ACB4,1933
1934,SOHCNXC12A58A76F84,1934
1935,SOHCOOA12AF72A48B5,1935
1936,SOHCSZI12A6D4F9640,1936
1937,SOHCVMS12A8C13ED16,1937
1938,SOHCXYS12AB018A682,1938
1939,SOHDCAW12A6D4F7BD6,1939
1940,SOHDDDK12A58A7B1B8,1940
1941,SOHDEDC12A81C21EFB,1941
1942,SOHDFGA12A8C137B56,1942
1943,SOHDHXK12A6D4F74EF,1943
1944,SOHDJLG12A8C13986C,1944
1945,SOHDNRL12A8C142196,1945
1946,SOHDOVA12AC468F716,1946
1947,SOHDSHF12A8C137530,1947
1948,SOHDWDJ12A58A7AE81,1948
1949,SOHDWTU12A6D4F8D4F,1949
1950,SOHDWWH12A6D4F7F6A,1950
1951,SOHEGZC12AB0179EB0,1951
1952,SOHEMBB12A6701E907,1952
1953,SOHEMTB12A670211DB,1953
1954,SOHEPHI12A58A8194F,1954
1955,SOHEPYD12A8C137123,1955
1956,SOHERIA12A8C1372C6,1956
1957,SOHEZZG12A6310E20C,1957
1958,SOHFCSN12A67ADA4D8,1958
1959,SOHFEQW12A6D4F41AA,1959
1960,SOHFGEL12A8C133CCA,1960
1961,SOHFGKG12A6701C429,1961
1962,SOHFHTB12A58A7FF8E,1962
1963,SOHFKGU12AB01819F3,1963
1964,SOHFPZN12B0B807B4F,1964
1965,SOHFQHL12A8AE47A22,1965
1966,SOHFQUU12A8AE44924,1966
1967,SOHFTHT12AB0182075,1967
1968,SOHFTTD12A6D4F97A0,1968
1969,SOHFWAY12AB017BC45,1969
1970,SOHGBHN12A6701F082,1970
1971,SOHGETI12A6310DFC9,1971
1972,SOHGFPP12A8AE4624D,1972
1973,SOHGIRF12A6D4FA448,1973
1974,SOHGRKY12A6D4F9A10,1974
1975,SOHGRXR12A8C13BE8E,1975
1976,SOHGWQF12A6702124F,1976
1977,SOHGZOJ12A8C13B980,1977
1978,SOHHAXA12A6D4FA343,1978
1979,SOHHBZC12A6310DF8C,1979
1980,SOHHCSX12A8C13DF09,1980
1981,SOHHGZQ12AB0184D87,1981
1982,SOHHHQS12AC9075465,1982
1983,SOHHMIE12A670209D6,1983
1984,SOHHTWR12A8C13314C,1984
1985,SOHHVFK12A6702162E,1985
1986,SOHIDHT12A670214EB,1986
1987,SOHIGWX12A58A7FFFF,1987
1988,SOHIKND12A8C135C97,1988
1989,SOHIPHI12AB018685B,1989
1990,SOHITNK12A58A7DD7C,1990
1991,SOHITZP12A8C13DB9C,1991
1992,SOHIWYM12A8C1374B1,1992
1993,SOHIXQB12A6701EAF8,1993
1994,SOHJAKK12A67020956,1994
1995,SOHJEIX12AB017F997,1995
1996,SOHJIGI12A58A7886D,1996
1997,SOHJJLV12A8C1330A5,1997
1998,SOHJRVV12A6D4F6A2E,1998
1999,SOHJRVZ12A6701F8CE,1999
2000,SOHJXER12A8AE4809B,2000
2001,SOHJZSO12A8C13DC82,2001
2002,SOHKBMI12A8C13F19B,2002
2003,SOHKEPR12AB018C9C9,2003
2004,SOHKEYQ12A8C13F765,2004
2005,SOHKFJY12AAF3B2FD5,2005
2006,SOHKFRZ12AAF3B24D3,2006
2007,SOHKGBS12A8C13B64A,2007
2008,SOHKJJU12A582912A1,2008
2009,SOHKJWA12A67AD8700,2009
2010,SOHKQAD12A8C13D8D6,2010
2011,SOHKRLB12AF729DECA,2011
2012,SOHKSRH12A6701F66F,2012
2013,SOHKSVC12AB017A191,2013
2014,SOHKXAC12A58A7F6E5,2014
2015,SOHKZSM12A8C13E5D5,2015
2016,SOHLBZD12A58A7B0AC,2016
2017,SOHLFMU12AB01893B7,2017
2018,SOHLIRI12A6D4FA24E,2018
2019,SOHLJZJ12A6D4F5E23,2019
2020,SOHLNUL12A8C14330A,2020
2021,SOHLPQY12A6D4F8629,2021
2022,SOHLPZH12AF72A14E2,2022
2023,SOHLQNY12A8AE48268,2023
2024,SOHLRMM12A8C1454AC,2024
2025,SOHLRUF12A8C13F0FF,2025
2026,SOHLTBB12A8AE4576C,2026
2027,SOHLTCK12A8C1384A4,2027
2028,SOHLUBJ12A8AE44A0A,2028
2029,SOHLUPJ12A8C1391B0,2029
2030,SOHLWKW12A58A781BF,2030
2031,SOHLWYE12AC95F0392,2031
2032,SOHMGLH12AB01826A8,2032
2033,SOHMGWW12A67AE1243,2033
2034,SOHMLLJ12A8C131412,2034
2035,SOHMMED12AC468D263,2035
2036,SOHMOLN12A58A7D3FE,2036
2037,SOHMUJE12A67ADD747,2037
2038,SOHMVSP12A8C142CA4,2038
2039,SOHMZAT12A6701E81F,2039
2040,SOHNCRR12A67ADF74A,2040
2041,SOHNDWU12A8C13F487,2041
2042,SOHNEIV12AB018B840,2042
2043,SOHNGOR12A8C13C105,2043
2044,SOHNGXJ12AB018533F,2044
2045,SOHNMRW12A8C13C443,2045
2046,SOHNOQE12A6310E390,2046
2047,SOHNQIB12AB017F5C6,2047
2048,SOHNRLC12AB0181906,2048
2049,SOHNSVD12A6701FA42,2049
2050,SOHNVEM12A67020743,2050
2051,SOHOHOF12AB0187243,2051
2052,SOHOJFZ12A8C1347B0,2052
2053,SOHOMJO12A58A78F25,2053
2054,SOHOMOK12AB01801DA,2054
2055,SOHOPVO12A8AE47D2D,2055
2056,SOHOUQI12A6701C931,2056
2057,SOHOWOY12A6D4FA1C7,2057
2058,SOHOXMO12A8C1355A0,2058
2059,SOHPCJA12AB0187002,2059
2060,SOHPKAG12AB017D2AF,2060
2061,SOHPLOK12A8C13899B,2061
2062,SOHPNUX12AB017C926,2062
2063,SOHPNUZ12A6D4F5709,2063
2064,SOHPQJA12A6701D2D5,2064
2065,SOHPTFM12A58A7CD23,2065
2066,SOHPTUY12A6701F344,2066
2067,SOHQAIY12A81C2348E,2067
2068,SOHQFVC12A58A7B234,2068
2069,SOHQHPA12A67020477,2069
2070,SOHQOFG12A6D4FA97D,2070
2071,SOHQPFX12A8C13420D,2071
2072,SOHQSEH12A8C141E68,2072
2073,SOHQVHJ12AB0187F8E,2073
2074,SOHQWAV12A8C1451E5,2074
2075,SOHQXAO12A58A7A8B3,2075
2076,SOHRBKD12A58A7ADF5,2076
2077,SOHRDAV12A8C13ABA8,2077
2078,SOHRKJQ12A8C137540,2078
2079,SOHRLXI12A6310D93A,2079
2080,SOHRSVM12AB0182CA7,2080
2081,SOHRSYD12A58A782E9,2081
2082,SOHSARC12AF729E65F,2082
2083,SOHSDHB12A6D4F6F55,2083
2084,SOHSFFQ12AB018DE1D,2084
2085,SOHSFGD12AB0189677,2085
2086,SOHSKYI12A8C135E3E,2086
2087,SOHSMVT12A6701BEB6,2087
2088,SOHSPZD12AB0188791,2088
2089,SOHSWPV12A8C138D13,2089
2090,SOHSWUU12AB01843AE,2090
2091,SOHTCZS12A6D4FC402,2091
2092,SOHTEJN12A58A783FF,2092
2093,SOHTHAV12AB0181D52,2093
2094,SOHTIHM12A6D4F8A63,2094
2095,SOHTOPW12A8AE46ACF,2095
2096,SOHTQAQ12A67AD7309,2096
2097,SOHTQAS12A6701C7BA,2097
2098,SOHTSIY12A8C13A928,2098
2099,SOHTTNB12A8C1357E9,2099
2100,SOHTUAX12AB017E4FE,2100
2101,SOHTULQ12A6D4F9213,2101
2102,SOHTWHD12A8C13164A,2102
2103,SOHTZSK12AB0184162,2103
2104,SOHUDOF12A6701FB36,2104
2105,SOHUEDT12AB0185244,2105
2106,SOHUHIP12A6BD55762,2106
2107,SOHUMOX12A6D4F93B2,2107
2108,SOHUTTO12A8C14352D,2108
2109,SOHUUFD12A6701DBD7,2109
2110,SOHUUMA12A6D4FD989,2110
2111,SOHUXJQ12AF729F8FE,2111
2112,SOHVDZM12A8C13AE07,2112
2113,SOHVEMK12AB0184CE1,2113
2114,SOHVGUW12AB01816B6,2114
2115,SOHVHHU12A6701E9FE,2115
2116,SOHVHIK12A6D4F6192,2116
2117,SOHVJGZ12A6BD5079C,2117
2118,SOHVLAQ12AC960DB53,2118
2119,SOHVMIL12A6D4F8963,2119
2120,SOHVOHH12A67FFB328,2120
2121,SOHVOMW12A6701FDEF,2121
2122,SOHVPRJ12A8C13B419,2122
2123,SOHVXWH12AB0180D9A,2123
2124,SOHVYBQ12AB0183E2A,2124
2125,SOHWAKP12AB0181805,2125
2126,SOHWAMK12A8C140B97,2126
2127,SOHWCWV12A67ADE5E5,2127
2128,SOHWFGN12A8C137454,2128
2129,SOHWHVT12AB018991A,2129
2130,SOHWICS12A58A7B59B,2130
2131,SOHWILQ12A8C132E8F,2131
2132,SOHWITV12A6310ECF0,2132
2133,SOHWQNU12A58A78D01,2133
2134,SOHWRLB12A8C13F6B5,2134
2135,SOHWXAY12A8C1351AB,2135
2136,SOHWZWD12AB018794D,2136
2137,SOHXBFI12AB0185D1C,2137
2138,SOHXGLZ12A67AE08F7,2138
2139,SOHXHXY12A8C142477,2139
2140,SOHXJPV12A58A7AF88,2140
2141,SOHXLWQ12A8C139B19,2141
2142,SOHXNTN12A67ADC93D,2142
2143,SOHXOXI12AB01876C0,2143
2144,SOHXSKD12A8C1410A4,2144
2145,SOHXSPS12AB0183871,2145
2146,SOHXSVQ12A8C1442B1,2146
2147,SOHXTBF12A8C13303B,2147
2148,SOHXXPV12A8C1382D0,2148
2149,SOHXYEO12A67AD7266,2149
2150,SOHYDFN12A8AE46943,2150
2151,SOHYEWE12A58A79A08,2151
2152,SOHYHMJ12A6D4F615E,2152
2153,SOHYHTU12A8C133CDE,2153
2154,SOHYHVD12AC468E498,2154
2155,SOHYKPY12A8C13F7B6,2155
2156,SOHYNNN12A6701E795,2156
2157,SOHYSAY12A8C140503,2157
2158,SOHYVTD12A8C130A40,2158
2159,SOHYWDW12A6D4FB2FD,2159
2160,SOHYXEP12A58A7A253,2160
2161,SOHYYEY12AB0185DAD,2161
2162,SOHZFIP12AC90727CC,2162
2163,SOHZLMV12AC4685FAB,2163
2164,SOHZLWG12A8C13661B,2164
2165,SOHZMJU12A8C13F674,2165
2166,SOHZONP12A58A7CDB0,2166
2167,SOIAEJI12AF72A1A3A,2167
2168,SOIAEJU12A8C144FFF,2168
2169,SOIAFND12A8C1381DC,2169
2170,SOIAHGU12A6D4F8627,2170
2171,SOIAJUT12A8AE4888C,2171
2172,SOIAMDK12AC9097334,2172
2173,SOIAOMY12AB01888D5,2173
2174,SOIBGIO12A8C1356BC,2174
2175,SOIBGJL12A8C13A782,2175
2176,SOIBHPX12A8AE4501F,2176
2177,SOIBIMT12AB01809E4,2177
2178,SOIBIOD12AB017E78D,2178
2179,SOIBLPH12A58A77AC1,2179
2180,SOIBMJD12AB017E8EE,2180
2181,SOIBTCL12A8C139B12,2181
2182,SOIBTTL12A81C20663,2182
2183,SOIBVSJ12AB0182202,2183
2184,SOIBZLX12A81C22FA3,2184
2185,SOICHRU12A8C13D0AC,2185
2186,SOICKBP12A58291714,2186
2187,SOICKYJ12A6310E910,2187
2188,SOICRPT12A8C13190A,2188
2189,SOICTPU12A6D4F6A6E,2189
2190,SOICUDE12A8C143687,2190
2191,SOICUUU12A8C1426D2,2191
2192,SOIDARL12A6D4FAEE7,2192
2193,SOIDCST12A67ADAB6A,2193
2194,SOIDFMK12A8C14616C,2194
2195,SOIDFWH12AB018B9F4,2195
2196,SOIDKGQ12A67AD8645,2196
2197,SOIDLDZ12A8C13CC4C,2197
2198,SOIDOTX12AB018A3AE,2198
2199,SOIDRDB12A58A78B45,2199
2200,SOIDRUZ12A6BD506DA,2200
2201,SOIDXFO12A6D4F815F,2201
2202,SOIELAQ12A6310D8BC,2202
2203,SOIEQCU12A8C13F144,2203
2204,SOIESAR12A67020A70,2204
2205,SOIESKU12A8C134DCA,2205
2206,SOIEWYE12A8C142EB2,2206
2207,SOIEXLR12A6310D8F1,2207
2208,SOIEZLZ12AB0182078,2208
2209,SOIFATN12A8AE48031,2209
2210,SOIFDTG12A6D4FBAE0,2210
2211,SOIFDYY12A58A75F72,2211
2212,SOIFFBT12A670215B5,2212
2213,SOIFFXD12A8C141D1A,2213
2214,SOIFLLR12AB017D986,2214
2215,SOIFQIF12A6D4F5E59,2215
2216,SOIFREQ12A8AE485E7,2216
2217,SOIFSHK12A8C13718B,2217
2218,SOIFWJF12A6D4F7CA9,2218
2219,SOIGAJW12A8C144007,2219
2220,SOIGELZ12AF72A5F2A,2220
2221,SOIGFJD12A8C1457BF,2221
2222,SOIGJDC12A8C13BD6A,2222
2223,SOIGLUP12A6D4FA383,2223
2224,SOIGWCQ12A8C144A44,2224
2225,SOIGZUJ12AB018B9D1,2225
2226,SOIHDUQ12A58A7FEF9,2226
2227,SOIHGIQ12A8C13D22D,2227
2228,SOIHGXT12A58A7B997,2228
2229,SOIHHFD12AB01812FA,2229
2230,SOIHITE12AB0188E0C,2230
2231,SOIHNJB12A6D4F98EF,2231
2232,SOIHOLY12A8C134615,2232
2233,SOIHONR12A67AE13E6,2233
2234,SOIHSAJ12A6D4F5AF3,2234
2235,SOIHSBM12A6310F0E0,2235
2236,SOIHUUT12AF72A2188,2236
2237,SOIHVFO12AF72A7F8E,2237
2238,SOIHYLX12AB017D618,2238
2239,SOIIEAZ12AB01853F8,2239
2240,SOIIGQT12A67ADAC4F,2240
2241,SOIIGZZ12A6D4F6BA8,2241
2242,SOIILBE12A8C13853A,2242
2243,SOIIMEL12A8C141AC1,2243
2244,SOIINDW12A8C13CF90,2244
2245,SOIINKI12A58A78DE6,2245
2246,SOIIRXJ12A67020451,2246
2247,SOIIUPO12A6D4F7EA8,2247
2248,SOIIUWE12A8C132FCB,2248
2249,SOIIXTR12A8C138F32,2249
2250,SOIIYOT12AB0181990,2250
2251,SOIIYRZ12A6D4F99C5,2251
2252,SOIJDNL12A8C137B5C,2252
2253,SOIJFYH12A8C13A859,2253
2254,SOIJJPD12A8C13637D,2254
2255,SOIJNIZ12A8C132FD0,2255
2256,SOIJOXQ12A6D4F8BCA,2256
2257,SOIJUQO12A58A7E987,2257
2258,SOIJVYV12A8C13CA0A,2258
2259,SOIJWHG12A8C134063,2259
2260,SOIJWXP12A6D4F947A,2260
2261,SOIJXQY12A8C130321,2261
2262,SOIJYLB12AB017BEFE,2262
2263,SOIKAAA12A6BD53106,2263
2264,SOIKEWS12A8C1391E6,2264
2265,SOIKJUJ12AB017B787,2265
2266,SOIKKYF12A6D4FAAA0,2266
2267,SOIKNTF12A8C131343,2267
2268,SOIKPEL12A6D4FAEE1,2268
2269,SOIKPOV12A58A7A6B2,2269
2270,SOIKWNE12AB01805F6,2270
2271,SOIKXIQ12AF72A09D7,2271
2272,SOILIQI12A8C142385,2272
2273,SOILKDU12AB018479D,2273
2274,SOILKMQ12A8C13C080,2274
2275,SOILQJW12A6D4F762B,2275
2276,SOILRPD12A6701E38C,2276
2277,SOILSTF12A6D4FAE8A,2277
2278,SOILTSE12A6701E62F,2278
2279,SOILWEC12A6701F66B,2279
2280,SOILXSD12A6D4FB16F,2280
2281,SOILZYD12A8C13FA4B,2281
2282,SOIMALK12AC468B51A,2282
2283,SOIMGFN12A6D4FC249,2283
2284,SOIMGNW12A58A81EF4,2284
2285,SOIMIVW12A8C139AC5,2285
2286,SOIMYAD12A67AE125B,2286
2287,SOIMZFN12A8C138ECB,2287
2288,SOINAJW12AB0188AE7,2288
2289,SOINAYN12AB017C352,2289
2290,SOINICN12A6701E343,2290
2291,SOINJVD12A6D4F91D3,2291
2292,SOINKYU12AB018451C,2292
2293,SOINPBB12AF72A4C9D,2293
2294,SOINQNB12A8C142144,2294
2295,SOINTYD12A8C137012,2295
2296,SOINUEC12A6701F69D,2296
2297,SOIOBWT12A8C14075B,2297
2298,SOIODMC12A8C134DF7,2298
2299,SOIOESO12A6D4F621D,2299
2300,SOIOFJT12AB0179EC3,2300
2301,SOIOJGL12A8C133F71,2301
2302,SOIOJZW12A6D4FA5EF,2302
2303,SOIOKJS12AF72A55AD,2303
2304,SOIOOXU12AC468A47F,2304
2305,SOIOSZH12A58A7B431,2305
2306,SOIOUCP12A58A7B957,2306
2307,SOIOXES12A8C13F613,2307
2308,SOIOZSB12A8C142928,2308
2309,SOIPDIQ12A6D4F97CE,2309
2310,SOIPHDK12A8C134B02,2310
2311,SOIPJAX12A8C141A2D,2311
2312,SOIPNHN12AAF3B468D,2312
2313,SOIPSLQ12A8C140BCF,2313
